RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
17.227.907-9,Cliente Nuevo 17227907,"Calle Compañía De Jesús 7495, Santiago, Chile",2026-12-05,ORD-CL-202612-000530,189133,2026-12-07,Estación Central
7.640.426-3,Cliente Nuevo 7640426,"Avenida Vitacura 7084, Santiago, Chile",2026-12-05,ORD-CL-202612-000531,115009,2026-12-08,Peñalolén
5.630.264-9,Cliente Nuevo 5630264,"Calle Amunátegui 3884, Santiago, Chile",2026-12-05,ORD-CL-202612-000532,107583,2026-12-06,Vitacura
14.466.059-3,Cliente Nuevo 14466059,"Avenida Las Condes 9155, Santiago, Chile",2026-12-05,ORD-CL-202612-000533,211597,2026-12-09,Santiago
13.456.989-1,Cliente 13456989,"Calle Compañía De Jesús 9577, Santiago, Chile",2026-12-05,ORD-CL-202612-000534,277053,2026-12-08,Quinta Normal
18.922.808-4,Cliente Nuevo 18922808,"Calle Monjitas 1794, Santiago, Chile",2026-12-05,ORD-CL-202612-000535,165646,2026-12-07,Santiago
20.320.279-3,Cliente Nuevo 20320279,"Calle San Antonio 2616, Santiago, Chile",2026-12-05,ORD-CL-202612-000536,165498,2026-12-08,La Florida
16.936.113-2,Cliente 16936113,"Avenida Las Condes 6073, Santiago, Chile",2026-12-05,ORD-CL-202612-000537,118959,2026-12-07,Estación Central
11.046.540-5,Cliente 11046540,"Avenida Santa Rosa 7373, Santiago, Chile",2026-12-05,ORD-CL-202612-000538,243581,2026-12-07,Santiago
19.962.702-1,Cliente Nuevo 19962702,"Calle Monjitas 8816, Santiago, Chile",2026-12-05,ORD-CL-202612-000539,89182,2026-12-07,Santiago
11.782.805-1,Cliente 11782805,"Calle Teatinos 51, Santiago, Chile",2026-12-05,ORD-CL-202612-000540,209629,2026-12-07,Providencia
10.321.726-6,Cliente 10321726,"Avenida Manuel Montt 6339, Santiago, Chile",2026-12-05,ORD-CL-202612-000541,106505,2026-12-07,Recoleta
9.741.243-6,Cliente 9741243,"Calle San Antonio 3410, Santiago, Chile",2026-12-05,ORD-CL-202612-000542,157031,2026-12-08,Santiago
20.917.666-0,Cliente Nuevo 20917666,"Calle Teatinos 9903, Santiago, Chile",2026-12-05,ORD-CL-202612-000543,137956,2026-12-09,Estación Central
16.038.629-9,Cliente Nuevo 16038629,"Calle Morandé 1319, Santiago, Chile",2026-12-05,ORD-CL-202612-000544,72426,2026-12-06,Estación Central
16.353.195-1,Cliente Nuevo 16353195,"Avenida Pajaritos 2107, Santiago, Chile",2026-12-05,ORD-CL-202612-000545,300640,2026-12-06,Providencia
16.240.089-1,Cliente Nuevo 16240089,"Calle Monjitas 3007, Santiago, Chile",2026-12-05,ORD-CL-202612-000546,63431,2026-12-06,Estación Central
19.869.239-1,Cliente Nuevo 19869239,"Avenida Matta 8387, Santiago, Chile",2026-12-05,ORD-CL-202612-000547,132647,2026-12-06,Providencia
17.221.645-5,Cliente Nuevo 17221645,"Avenida La Florida 563, Santiago, Chile",2026-12-05,ORD-CL-202612-000548,81038,2026-12-07,Puente Alto
17.247.993-8,Cliente Nuevo 17247993,"Avenida Vicuña Mackenna 1529, Santiago, Chile",2026-12-05,ORD-CL-202612-000549,213186,2026-12-09,Independencia
5.391.116-5,Cliente Nuevo 5391116,"Avenida Tobalaba 8701, Santiago, Chile",2026-12-05,ORD-CL-202612-000550,169996,2026-12-07,Peñalolén
14.150.753-1,Cliente Nuevo 14150753,"Calle Amunátegui 144, Santiago, Chile",2026-12-05,ORD-CL-202612-000551,83921,2026-12-07,Santiago
14.206.573-5,Cliente Nuevo 14206573,"Avenida Recoleta 2761, Santiago, Chile",2026-12-05,ORD-CL-202612-000552,231054,2026-12-08,Santiago
22.958.652-8,Cliente 22958652,"Avenida Departamental 5762, Santiago, Chile",2026-12-05,ORD-CL-202612-000553,107471,2026-12-08,Lo Prado
7.101.483-0,Cliente 7101483,"Calle Teatinos 8173, Santiago, Chile",2026-12-05,ORD-CL-202612-000554,263205,2026-12-08,Santiago
8.829.354-0,Cliente Nuevo 8829354,"Avenida Matta 1351, Santiago, Chile",2026-12-05,ORD-CL-202612-000555,168411,2026-12-07,Santiago
22.445.445-9,Cliente 22445445,"Avenida Kennedy 7707, Santiago, Chile",2026-12-05,ORD-CL-202612-000556,227036,2026-12-09,Providencia
5.212.571-7,Cliente 5212571,"Avenida Apoquindo 6587, Santiago, Chile",2026-12-05,ORD-CL-202612-000557,220103,2026-12-09,Santiago
22.223.430-0,Cliente 22223430,"Avenida Tobalaba 8047, Santiago, Chile",2026-12-05,ORD-CL-202612-000558,128809,2026-12-07,La Florida
17.458.213-6,Cliente 17458213,"Avenida Santa Rosa 3463, Santiago, Chile",2026-12-05,ORD-CL-202612-000559,204610,2026-12-07,Santiago
7.099.944-3,Cliente 7099944,"Avenida Pedro De Valdivia 2536, Santiago, Chile",2026-12-05,ORD-CL-202612-000560,116349,2026-12-09,Providencia
11.735.042-7,Cliente 11735042,"Avenida Vicuña Mackenna 2305, Santiago, Chile",2026-12-05,ORD-CL-202612-000561,148343,2026-12-08,Recoleta
6.649.055-1,Cliente Nuevo 6649055,"Avenida La Florida 9550, Santiago, Chile",2026-12-05,ORD-CL-202612-000562,217160,2026-12-08,Providencia
6.534.246-7,Cliente Nuevo 6534246,"Avenida Independencia 8549, Santiago, Chile",2026-12-05,ORD-CL-202612-000563,209435,2026-12-07,Quinta Normal
19.856.952-4,Cliente 19856952,"Avenida Departamental 2287, Santiago, Chile",2026-12-05,ORD-CL-202612-000564,259180,2026-12-08,La Florida
10.676.304-9,Cliente Nuevo 10676304,"Calle Teatinos 9422, Santiago, Chile",2026-12-05,ORD-CL-202612-000565,178623,2026-12-07,Las Condes
8.903.786-7,Cliente Nuevo 8903786,"Avenida Departamental 1684, Santiago, Chile",2026-12-05,ORD-CL-202612-000566,144563,2026-12-09,San Miguel
10.499.637-6,Cliente Nuevo 10499637,"Avenida Independencia 7595, Santiago, Chile",2026-12-05,ORD-CL-202612-000567,108244,2026-12-08,Santiago
6.256.899-1,Cliente 6256899,"Calle Teatinos 3427, Santiago, Chile",2026-12-05,ORD-CL-202612-000568,133693,2026-12-07,Lo Prado
11.969.299-2,Cliente Nuevo 11969299,"Avenida Vitacura 4042, Santiago, Chile",2026-12-05,ORD-CL-202612-000569,155664,2026-12-07,Peñalolén
16.445.432-1,Cliente Nuevo 16445432,"Avenida Santa Rosa 8652, Santiago, Chile",2026-12-05,ORD-CL-202612-000570,269701,2026-12-10,Peñalolén
14.102.774-5,Cliente 14102774,"Avenida Independencia 8409, Santiago, Chile",2026-12-05,ORD-CL-202612-000571,128181,2026-12-09,Las Condes
11.421.223-3,Cliente 11421223,"Avenida Tobalaba 205, Santiago, Chile",2026-12-05,ORD-CL-202612-000572,174998,2026-12-08,La Reina
6.281.296-9,Cliente 6281296,"Avenida La Florida 4209, Santiago, Chile",2026-12-05,ORD-CL-202612-000573,67397,2026-12-09,Lo Prado
17.689.703-3,Cliente 17689703,"Avenida Santa Rosa 4394, Santiago, Chile",2026-12-05,ORD-CL-202612-000574,216807,2026-12-09,Santiago
5.004.054-6,Cliente Nuevo 5004054,"Avenida Manuel Montt 1358, Santiago, Chile",2026-12-05,ORD-CL-202612-000575,81557,2026-12-08,Independencia
19.823.676-7,Cliente 19823676,"Avenida Mapocho 8108, Santiago, Chile",2026-12-05,ORD-CL-202612-000576,218323,2026-12-07,Santiago
19.805.203-9,Cliente 19805203,"Calle Santo Domingo 7873, Santiago, Chile",2026-12-05,ORD-CL-202612-000577,103639,2026-12-09,Santiago
21.866.790-6,Cliente Nuevo 21866790,"Avenida Matta 4519, Santiago, Chile",2026-12-05,ORD-CL-202612-000578,170202,2026-12-09,La Florida
22.275.515-0,Cliente 22275515,"Avenida Grecia 6734, Santiago, Chile",2026-12-05,ORD-CL-202612-000579,232458,2026-12-07,La Reina
18.703.849-2,Cliente 18703849,"Calle San Antonio 5691, Santiago, Chile",2026-12-05,ORD-CL-202612-000580,176615,2026-12-07,Quinta Normal
6.891.525-9,Cliente Nuevo 6891525,"Avenida Libertador Bernardo O'Higgins 9532, Santiago, Chile",2026-12-05,ORD-CL-202612-000581,175693,2026-12-07,Vitacura
10.832.554-5,Cliente Nuevo 10832554,"Avenida Vitacura 8645, Santiago, Chile",2026-12-05,ORD-CL-202612-000582,187339,2026-12-09,San Miguel
14.319.883-1,Cliente 14319883,"Avenida Matta 5936, Santiago, Chile",2026-12-05,ORD-CL-202612-000583,128047,2026-12-08,Puente Alto
8.903.786-7,Cliente Nuevo 8903786,"Avenida Departamental 1684, Santiago, Chile",2026-12-05,ORD-CL-202612-000584,74494,2026-12-07,San Miguel
19.237.467-1,Cliente 19237467,"Avenida Kennedy 7565, Santiago, Chile",2026-12-05,ORD-CL-202612-000585,296917,2026-12-07,Peñalolén
12.348.199-2,Cliente 12348199,"Calle San Diego 2825, Santiago, Chile",2026-12-05,ORD-CL-202612-000586,93553,2026-12-07,Quinta Normal
6.106.585-0,Cliente Nuevo 6106585,"Avenida Kennedy 8602, Santiago, Chile",2026-12-05,ORD-CL-202612-000587,107539,2026-12-07,Independencia
7.828.574-5,Cliente Nuevo 7828574,"Calle Merced 3950, Santiago, Chile",2026-12-05,ORD-CL-202612-000588,156537,2026-12-08,Peñalolén
12.986.328-3,Cliente 12986328,"Calle San Diego 7434, Santiago, Chile",2026-12-05,ORD-CL-202612-000589,103001,2026-12-06,La Florida
14.636.046-2,Cliente 14636046,"Calle Merced 2409, Santiago, Chile",2026-12-05,ORD-CL-202612-000590,133780,2026-12-08,Estación Central
8.440.511-5,Cliente Nuevo 8440511,"Avenida Pajaritos 5711, Santiago, Chile",2026-12-05,ORD-CL-202612-000591,173881,2026-12-07,Quinta Normal
7.411.334-2,Cliente 7411334,"Gran Avenida José Miguel Carrera 3534, Santiago, Chile",2026-12-05,ORD-CL-202612-000592,315065,2026-12-08,Providencia
20.341.187-6,Cliente 20341187,"Avenida Independencia 5061, Santiago, Chile",2026-12-05,ORD-CL-202612-000593,195688,2026-12-09,San Miguel
22.339.630-5,Cliente Nuevo 22339630,"Avenida Irarrázaval 7187, Santiago, Chile",2026-12-05,ORD-CL-202612-000594,215196,2026-12-08,Independencia
13.011.364-4,Cliente Nuevo 13011364,"Avenida Américo Vespucio 1280, Santiago, Chile",2026-12-05,ORD-CL-202612-000595,284364,2026-12-07,Puente Alto
17.978.490-4,Cliente 17978490,"Avenida Kennedy 6477, Santiago, Chile",2026-12-05,ORD-CL-202612-000596,112917,2026-12-09,Santiago
19.246.133-9,Cliente Nuevo 19246133,"Avenida Mapocho 4083, Santiago, Chile",2026-12-05,ORD-CL-202612-000597,232093,2026-12-07,La Florida
5.630.264-9,Cliente Nuevo 5630264,"Calle Amunátegui 3884, Santiago, Chile",2026-12-05,ORD-CL-202612-000598,73776,2026-12-08,Vitacura
9.022.733-0,Cliente Nuevo 9022733,"Calle Catedral 5096, Santiago, Chile",2026-12-05,ORD-CL-202612-000599,175333,2026-12-08,Vitacura
17.337.192-6,Cliente Nuevo 17337192,"Avenida Vitacura 1491, Santiago, Chile",2026-12-05,ORD-CL-202612-000600,236852,2026-12-09,San Miguel
10.838.437-5,Cliente Nuevo 10838437,"Calle Teatinos 2173, Santiago, Chile",2026-12-05,ORD-CL-202612-000601,104280,2026-12-07,Santiago
20.952.182-6,Cliente Nuevo 20952182,"Calle Morandé 5183, Santiago, Chile",2026-12-05,ORD-CL-202612-000602,173255,2026-12-08,Las Condes
21.301.006-1,Cliente 21301006,"Calle Huérfanos 8615, Santiago, Chile",2026-12-05,ORD-CL-202612-000603,223100,2026-12-09,Providencia
15.618.442-9,Cliente 15618442,"Avenida Las Condes 1859, Santiago, Chile",2026-12-05,ORD-CL-202612-000604,185847,2026-12-07,Santiago
17.917.635-0,Cliente 17917635,"Avenida Apoquindo 6480, Santiago, Chile",2026-12-05,ORD-CL-202612-000605,280984,2026-12-08,Recoleta
20.135.651-7,Cliente 20135651,"Avenida Kennedy 9586, Santiago, Chile",2026-12-05,ORD-CL-202612-000606,166850,2026-12-07,Independencia
16.426.911-9,Cliente Nuevo 16426911,"Avenida Independencia 2471, Santiago, Chile",2026-12-05,ORD-CL-202612-000607,144450,2026-12-07,Santiago
19.196.753-9,Cliente 19196753,"Calle San Diego 2493, Santiago, Chile",2026-12-05,ORD-CL-202612-000608,142381,2026-12-08,La Reina
18.668.779-2,Cliente Nuevo 18668779,"Calle San Antonio 544, Santiago, Chile",2026-12-05,ORD-CL-202612-000609,149960,2026-12-07,Las Condes
5.381.034-4,Cliente Nuevo 5381034,"Calle Estado 5906, Santiago, Chile",2026-12-05,ORD-CL-202612-000610,85201,2026-12-08,La Florida
17.817.197-1,Cliente Nuevo 17817197,"Avenida Santa Rosa 5280, Santiago, Chile",2026-12-05,ORD-CL-202612-000611,74604,2026-12-08,Santiago
5.910.073-3,Cliente Nuevo 5910073,"Avenida Las Condes 5618, Santiago, Chile",2026-12-05,ORD-CL-202612-000612,82093,2026-12-08,Vitacura
11.868.601-4,Cliente 11868601,"Calle Huérfanos 3156, Santiago, Chile",2026-12-05,ORD-CL-202612-000613,246043,2026-12-07,Santiago
6.158.147-0,Cliente 6158147,"Calle Estado 6428, Santiago, Chile",2026-12-05,ORD-CL-202612-000614,134088,2026-12-09,Quinta Normal
12.099.512-2,Cliente Nuevo 12099512,"Calle Amunátegui 3478, Santiago, Chile",2026-12-05,ORD-CL-202612-000615,126587,2026-12-07,Independencia
14.693.203-4,Cliente Nuevo 14693203,"Calle Huérfanos 996, Santiago, Chile",2026-12-05,ORD-CL-202612-000616,114958,2026-12-07,La Florida
14.985.748-7,Cliente Nuevo 14985748,"Calle Estado 2000, Santiago, Chile",2026-12-05,ORD-CL-202612-000617,218642,2026-12-08,Providencia
12.660.541-2,Cliente 12660541,"Calle Arturo Prat 4097, Santiago, Chile",2026-12-05,ORD-CL-202612-000618,87835,2026-12-07,Santiago
5.802.113-4,Cliente Nuevo 5802113,"Avenida Las Condes 599, Santiago, Chile",2026-12-05,ORD-CL-202612-000619,232292,2026-12-07,San Miguel
20.576.826-3,Cliente Nuevo 20576826,"Calle Compañía De Jesús 9096, Santiago, Chile",2026-12-05,ORD-CL-202612-000620,130481,2026-12-08,Vitacura
5.037.487-6,Cliente Nuevo 5037487,"Calle Arturo Prat 6200, Santiago, Chile",2026-12-05,ORD-CL-202612-000621,208473,2026-12-09,Santiago
19.568.555-7,Cliente Nuevo 19568555,"Avenida Tobalaba 3001, Santiago, Chile",2026-12-05,ORD-CL-202612-000622,97435,2026-12-08,Peñalolén
20.925.552-2,Cliente Nuevo 20925552,"Avenida Libertador Bernardo O'Higgins 9834, Santiago, Chile",2026-12-05,ORD-CL-202612-000623,83023,2026-12-08,Vitacura
14.819.473-1,Cliente 14819473,"Avenida Grecia 6127, Santiago, Chile",2026-12-05,ORD-CL-202612-000624,84327,2026-12-07,Puente Alto
6.505.448-5,Cliente 6505448,"Avenida La Florida 3026, Santiago, Chile",2026-12-06,ORD-CL-202612-000625,172088,2026-12-08,Santiago
19.012.047-9,Cliente 19012047,"Avenida Kennedy 1678, Santiago, Chile",2026-12-06,ORD-CL-202612-000626,143382,2026-12-08,Providencia
18.505.871-0,Cliente 18505871,"Calle Catedral 9619, Santiago, Chile",2026-12-06,ORD-CL-202612-000627,182858,2026-12-09,La Florida
7.383.509-4,Cliente Nuevo 7383509,"Avenida Matta 4411, Santiago, Chile",2026-12-06,ORD-CL-202612-000628,101925,2026-12-07,Las Condes
10.462.949-0,Cliente Nuevo 10462949,"Calle Compañía De Jesús 8863, Santiago, Chile",2026-12-06,ORD-CL-202612-000629,109526,2026-12-08,Santiago
11.972.250-9,Cliente 11972250,"Avenida Mapocho 159, Santiago, Chile",2026-12-06,ORD-CL-202612-000630,235267,2026-12-07,Peñalolén
14.570.237-8,Cliente 14570237,"Gran Avenida José Miguel Carrera 7970, Santiago, Chile",2026-12-06,ORD-CL-202612-000631,193261,2026-12-08,Santiago
21.547.895-8,Cliente 21547895,"Calle San Diego 5264, Santiago, Chile",2026-12-06,ORD-CL-202612-000632,175186,2026-12-08,Santiago
10.884.364-8,Cliente Nuevo 10884364,"Avenida Santa Rosa 5380, Santiago, Chile",2026-12-06,ORD-CL-202612-000633,179234,2026-12-10,La Florida
5.628.536-3,Cliente Nuevo 5628536,"Calle Teatinos 7030, Santiago, Chile",2026-12-06,ORD-CL-202612-000634,117641,2026-12-08,Santiago
15.073.105-3,Cliente Nuevo 15073105,"Avenida La Florida 8463, Santiago, Chile",2026-12-06,ORD-CL-202612-000635,172095,2026-12-07,Estación Central
14.819.473-1,Cliente 14819473,"Avenida Grecia 6127, Santiago, Chile",2026-12-06,ORD-CL-202612-000636,125366,2026-12-08,Puente Alto
13.857.481-2,Cliente 13857481,"Avenida Vitacura 8614, Santiago, Chile",2026-12-06,ORD-CL-202612-000637,244622,2026-12-10,Puente Alto
14.447.082-7,Cliente 14447082,"Calle Compañía De Jesús 6812, Santiago, Chile",2026-12-06,ORD-CL-202612-000638,95431,2026-12-09,Santiago
20.495.444-6,Cliente 20495444,"Calle Huérfanos 5705, Santiago, Chile",2026-12-06,ORD-CL-202612-000639,168652,2026-12-08,Santiago
18.009.133-6,Cliente 18009133,"Avenida Macul 8042, Santiago, Chile",2026-12-06,ORD-CL-202612-000640,230121,2026-12-08,Recoleta
17.149.758-9,Cliente Nuevo 17149758,"Calle San Diego 3959, Santiago, Chile",2026-12-06,ORD-CL-202612-000641,186987,2026-12-09,Vitacura
17.547.435-3,Cliente Nuevo 17547435,"Avenida Irarrázaval 2033, Santiago, Chile",2026-12-06,ORD-CL-202612-000642,195733,2026-12-10,Santiago
18.260.935-7,Cliente Nuevo 18260935,"Calle Teatinos 4556, Santiago, Chile",2026-12-06,ORD-CL-202612-000643,215345,2026-12-08,Providencia
15.949.317-5,Cliente Nuevo 15949317,"Calle Monjitas 1312, Santiago, Chile",2026-12-06,ORD-CL-202612-000644,244258,2026-12-09,Las Condes
17.313.403-1,Cliente 17313403,"Avenida La Florida 7678, Santiago, Chile",2026-12-06,ORD-CL-202612-000645,133332,2026-12-08,Santiago
14.449.066-2,Cliente 14449066,"Calle Santo Domingo 9845, Santiago, Chile",2026-12-06,ORD-CL-202612-000646,232563,2026-12-10,Lo Prado
21.891.611-3,Cliente 21891611,"Calle Morandé 1682, Santiago, Chile",2026-12-06,ORD-CL-202612-000647,35295,2026-12-08,Lo Prado
7.951.830-0,Cliente Nuevo 7951830,"Calle Teatinos 9817, Santiago, Chile",2026-12-06,ORD-CL-202612-000648,166279,2026-12-10,Santiago
22.958.652-8,Cliente 22958652,"Avenida Departamental 5762, Santiago, Chile",2026-12-06,ORD-CL-202612-000649,262320,2026-12-08,Lo Prado
22.537.714-9,Cliente 22537714,"Calle Amunátegui 8339, Santiago, Chile",2026-12-06,ORD-CL-202612-000650,143395,2026-12-09,Puente Alto
21.208.203-8,Cliente Nuevo 21208203,"Avenida La Florida 476, Santiago, Chile",2026-12-06,ORD-CL-202612-000651,90573,2026-12-09,Lo Prado
9.726.119-3,Cliente 9726119,"Calle Arturo Prat 8069, Santiago, Chile",2026-12-06,ORD-CL-202612-000652,98655,2026-12-08,Santiago
6.846.068-6,Cliente 6846068,"Avenida Irarrázaval 4486, Santiago, Chile",2026-12-06,ORD-CL-202612-000653,151182,2026-12-08,Estación Central
17.854.674-8,Cliente Nuevo 17854674,"Avenida Santa Rosa 5071, Santiago, Chile",2026-12-06,ORD-CL-202612-000654,280153,2026-12-10,La Florida
14.921.076-6,Cliente Nuevo 14921076,"Calle San Antonio 4837, Santiago, Chile",2026-12-06,ORD-CL-202612-000655,75716,2026-12-08,Independencia
10.529.717-2,Cliente Nuevo 10529717,"Calle Compañía De Jesús 4356, Santiago, Chile",2026-12-06,ORD-CL-202612-000656,119634,2026-12-10,Estación Central
18.518.400-1,Cliente Nuevo 18518400,"Calle San Antonio 7402, Santiago, Chile",2026-12-06,ORD-CL-202612-000657,213194,2026-12-08,Puente Alto
5.530.290-9,Cliente 5530290,"Avenida La Florida 5593, Santiago, Chile",2026-12-06,ORD-CL-202612-000658,172526,2026-12-08,Santiago
16.285.363-4,Cliente Nuevo 16285363,"Calle Merced 3010, Santiago, Chile",2026-12-06,ORD-CL-202612-000659,74454,2026-12-08,Santiago
17.375.524-7,Cliente Nuevo 17375524,"Calle Morandé 1191, Santiago, Chile",2026-12-06,ORD-CL-202612-000660,186279,2026-12-08,Santiago
16.478.394-3,Cliente Nuevo 16478394,"Avenida Las Condes 7366, Santiago, Chile",2026-12-06,ORD-CL-202612-000661,132368,2026-12-08,Providencia
13.011.364-4,Cliente Nuevo 13011364,"Avenida Américo Vespucio 1280, Santiago, Chile",2026-12-06,ORD-CL-202612-000662,176761,2026-12-10,Puente Alto
8.273.241-6,Cliente Nuevo 8273241,"Calle Bandera 2346, Santiago, Chile",2026-12-06,ORD-CL-202612-000663,101709,2026-12-08,San Miguel
6.289.549-0,Cliente Nuevo 6289549,"Calle Catedral 4403, Santiago, Chile",2026-12-06,ORD-CL-202612-000664,87224,2026-12-10,Independencia
7.112.518-1,Cliente 7112518,"Avenida Pedro De Valdivia 9956, Santiago, Chile",2026-12-06,ORD-CL-202612-000665,193320,2026-12-10,Estación Central
8.336.332-0,Cliente Nuevo 8336332,"Avenida Manuel Montt 685, Santiago, Chile",2026-12-06,ORD-CL-202612-000666,171562,2026-12-09,Recoleta
19.701.098-5,Cliente Nuevo 19701098,"Avenida Kennedy 8609, Santiago, Chile",2026-12-06,ORD-CL-202612-000667,91457,2026-12-09,Lo Prado
9.838.273-9,Cliente Nuevo 9838273,"Calle Amunátegui 1717, Santiago, Chile",2026-12-06,ORD-CL-202612-000668,323454,2026-12-10,Santiago
20.921.571-6,Cliente 20921571,"Calle Santo Domingo 9185, Santiago, Chile",2026-12-06,ORD-CL-202612-000669,36939,2026-12-09,La Florida
14.772.588-5,Cliente Nuevo 14772588,"Avenida Departamental 5011, Santiago, Chile",2026-12-06,ORD-CL-202612-000670,182768,2026-12-08,Independencia
12.031.498-3,Cliente Nuevo 12031498,"Calle San Diego 6481, Santiago, Chile",2026-12-06,ORD-CL-202612-000671,127373,2026-12-08,Quinta Normal
17.008.500-2,Cliente Nuevo 17008500,"Avenida Libertador Bernardo O'Higgins 2693, Santiago, Chile",2026-12-06,ORD-CL-202612-000672,196057,2026-12-08,Santiago
8.447.287-6,Cliente Nuevo 8447287,"Calle San Antonio 9769, Santiago, Chile",2026-12-06,ORD-CL-202612-000673,283433,2026-12-10,La Reina
9.415.369-1,Cliente 9415369,"Calle San Antonio 8998, Santiago, Chile",2026-12-06,ORD-CL-202612-000674,173529,2026-12-09,Recoleta
13.395.227-9,Cliente 13395227,"Avenida Irarrázaval 1701, Santiago, Chile",2026-12-06,ORD-CL-202612-000675,148173,2026-12-08,Santiago
12.154.464-4,Cliente 12154464,"Avenida Recoleta 7333, Santiago, Chile",2026-12-06,ORD-CL-202612-000676,75768,2026-12-10,Santiago
11.330.850-8,Cliente 11330850,"Avenida Pajaritos 9008, Santiago, Chile",2026-12-06,ORD-CL-202612-000677,46077,2026-12-09,Independencia
18.136.533-6,Cliente 18136533,"Avenida Libertador Bernardo O'Higgins 1045, Santiago, Chile",2026-12-06,ORD-CL-202612-000678,207183,2026-12-08,Santiago
7.813.858-0,Cliente 7813858,"Avenida Manuel Montt 1285, Santiago, Chile",2026-12-06,ORD-CL-202612-000679,133267,2026-12-08,Vitacura
9.773.714-3,Cliente Nuevo 9773714,"Avenida Matta 6450, Santiago, Chile",2026-12-06,ORD-CL-202612-000680,127157,2026-12-08,Recoleta
7.062.851-9,Cliente Nuevo 7062851,"Avenida Las Condes 2824, Santiago, Chile",2026-12-06,ORD-CL-202612-000681,286791,2026-12-08,Independencia
12.356.190-9,Cliente Nuevo 12356190,"Avenida Américo Vespucio 9821, Santiago, Chile",2026-12-06,ORD-CL-202612-000682,236474,2026-12-10,Santiago
11.782.805-1,Cliente 11782805,"Calle Teatinos 51, Santiago, Chile",2026-12-06,ORD-CL-202612-000683,195085,2026-12-08,Providencia
5.802.113-4,Cliente Nuevo 5802113,"Avenida Las Condes 599, Santiago, Chile",2026-12-06,ORD-CL-202612-000684,298972,2026-12-10,San Miguel
15.460.916-7,Cliente 15460916,"Calle Bandera 7800, Santiago, Chile",2026-12-06,ORD-CL-202612-000685,332261,2026-12-07,Puente Alto
8.651.650-2,Cliente 8651650,"Avenida Las Condes 6923, Santiago, Chile",2026-12-06,ORD-CL-202612-000686,113871,2026-12-08,Santiago
14.466.059-3,Cliente Nuevo 14466059,"Avenida Las Condes 9155, Santiago, Chile",2026-12-06,ORD-CL-202612-000687,71254,2026-12-09,Santiago
10.902.419-0,Cliente 10902419,"Avenida Santa Rosa 3238, Santiago, Chile",2026-12-06,ORD-CL-202612-000688,75530,2026-12-08,La Florida
15.024.999-8,Cliente Nuevo 15024999,"Avenida Kennedy 8032, Santiago, Chile",2026-12-06,ORD-CL-202612-000689,46610,2026-12-09,La Florida
20.645.063-3,Cliente 20645063,"Calle San Antonio 4814, Santiago, Chile",2026-12-06,ORD-CL-202612-000690,43071,2026-12-08,Providencia
17.731.216-7,Cliente 17731216,"Avenida Libertador Bernardo O'Higgins 9424, Santiago, Chile",2026-12-06,ORD-CL-202612-000691,300468,2026-12-08,Santiago
10.996.031-8,Cliente 10996031,"Calle Merced 635, Santiago, Chile",2026-12-06,ORD-CL-202612-000692,88865,2026-12-08,Puente Alto
10.284.916-2,Cliente Nuevo 10284916,"Calle Arturo Prat 1115, Santiago, Chile",2026-12-06,ORD-CL-202612-000693,171021,2026-12-09,Santiago
18.009.133-6,Cliente 18009133,"Avenida Macul 8042, Santiago, Chile",2026-12-06,ORD-CL-202612-000694,108456,2026-12-09,Recoleta
20.500.827-3,Cliente Nuevo 20500827,"Calle Morandé 4315, Santiago, Chile",2026-12-06,ORD-CL-202612-000695,238927,2026-12-08,Estación Central
9.111.040-9,Cliente 9111040,"Calle Arturo Prat 810, Santiago, Chile",2026-12-06,ORD-CL-202612-000696,222670,2026-12-09,Santiago
19.948.802-5,Cliente Nuevo 19948802,"Avenida Providencia 7581, Santiago, Chile",2026-12-06,ORD-CL-202612-000697,114022,2026-12-08,Independencia
9.331.521-5,Cliente Nuevo 9331521,"Avenida Vitacura 7181, Santiago, Chile",2026-12-06,ORD-CL-202612-000698,237056,2026-12-09,La Florida
12.154.464-4,Cliente 12154464,"Avenida Recoleta 7333, Santiago, Chile",2026-12-06,ORD-CL-202612-000699,99962,2026-12-08,Santiago
13.071.916-4,Cliente 13071916,"Calle Catedral 999, Santiago, Chile",2026-12-06,ORD-CL-202612-000700,96385,2026-12-09,Vitacura
18.613.878-0,Cliente Nuevo 18613878,"Avenida Apoquindo 9524, Santiago, Chile",2026-12-06,ORD-CL-202612-000701,105757,2026-12-09,La Reina
14.544.300-5,Cliente Nuevo 14544300,"Calle Morandé 5902, Santiago, Chile",2026-12-06,ORD-CL-202612-000702,101695,2026-12-09,Quinta Normal
6.467.242-5,Cliente 6467242,"Avenida Independencia 24, Santiago, Chile",2026-12-06,ORD-CL-202612-000703,59329,2026-12-08,San Miguel
13.360.684-4,Cliente Nuevo 13360684,"Avenida Matta 3621, Santiago, Chile",2026-12-06,ORD-CL-202612-000704,189042,2026-12-08,Santiago
20.043.687-1,Cliente 20043687,"Avenida Santa Rosa 2768, Santiago, Chile",2026-12-06,ORD-CL-202612-000705,273687,2026-12-08,Santiago
18.824.562-2,Cliente 18824562,"Calle Estado 6692, Santiago, Chile",2026-12-06,ORD-CL-202612-000706,142198,2026-12-09,Puente Alto
