RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
8.876.027-1,Cliente Nuevo 8876027,"Calle Morandé 3445, Santiago, Chile",2026-12-10,ORD-CL-202612-001133,182205,2026-12-11,Santiago
17.416.421-8,Cliente 17416421,"Avenida Libertador Bernardo O'Higgins 8614, Santiago, Chile",2026-12-22,ORD-CL-202612-002968,68517,2026-12-26,Puente Alto
8.803.300-4,Cliente Nuevo 8803300,"Calle Compañía De Jesús 7400, Santiago, Chile",2026-12-19,ORD-CL-202612-002415,52858,2026-12-23,San Miguel
19.566.156-0,Cliente Nuevo 19566156,"Calle Compañía De Jesús 2790, Santiago, Chile",2026-12-31,ORD-CL-202612-004129,194309,2027-01-03,La Reina
20.762.176-8,Cliente 20762176,"Avenida Recoleta 7823, Santiago, Chile",2026-12-16,ORD-CL-202612-002149,308254,2026-12-19,La Florida
19.773.132-3,Cliente Nuevo 19773132,"Avenida Apoquindo 3229, Santiago, Chile",2026-12-19,ORD-CL-202612-002445,223895,2026-12-21,La Florida
9.727.696-0,Cliente Nuevo 9727696,"Avenida Pajaritos 2452, Santiago, Chile",2026-12-10,ORD-CL-202612-001160,266809,2026-12-12,La Florida
9.212.565-7,Cliente Nuevo 9212565,"Avenida Santa Rosa 7074, Santiago, Chile",2026-12-04,ORD-CL-202612-000412,234489,2026-12-07,Lo Prado
13.181.020-0,Cliente Nuevo 13181020,"Avenida La Florida 3952, Santiago, Chile",2026-12-07,ORD-CL-202612-000796,131049,2026-12-11,Vitacura
19.069.396-2,Cliente 19069396,"Avenida Mapocho 4491, Santiago, Chile",2026-12-10,ORD-CL-202612-001214,68465,2026-12-13,San Miguel
11.853.776-8,Cliente 11853776,"Calle Catedral 3304, Santiago, Chile",2026-12-08,ORD-CL-202612-000932,286575,2026-12-12,Quinta Normal
11.702.770-0,Cliente 11702770,"Calle Merced 4278, Santiago, Chile",2026-12-12,ORD-CL-202612-001479,175311,2026-12-15,Santiago
6.221.285-6,Cliente 6221285,"Avenida Libertador Bernardo O'Higgins 8974, Santiago, Chile",2026-12-27,ORD-CL-202612-003642,268343,2026-12-30,Estación Central
14.653.027-7,Cliente Nuevo 14653027,"Avenida Departamental 9744, Santiago, Chile",2026-12-10,ORD-CL-202612-001239,100908,2026-12-12,Lo Prado
11.129.072-4,Cliente 11129072,"Avenida Departamental 6137, Santiago, Chile",2026-12-01,ORD-CL-202612-000058,192878,2026-12-04,Recoleta
13.487.640-4,Cliente Nuevo 13487640,"Calle Bandera 589, Santiago, Chile",2026-12-22,ORD-CL-202612-002901,118368,2026-12-24,Las Condes
18.489.688-3,Cliente 18489688,"Avenida Kennedy 5660, Santiago, Chile",2026-12-25,ORD-CL-202612-003344,148797,2026-12-28,Estación Central
6.946.263-4,Cliente 6946263,"Avenida Manuel Montt 2881, Santiago, Chile",2026-12-05,ORD-CL-202612-000519,106735,2026-12-09,Quinta Normal
15.053.679-6,Cliente Nuevo 15053679,"Calle Arturo Prat 2917, Santiago, Chile",2026-12-10,ORD-CL-202612-001124,170138,2026-12-11,Santiago
5.138.738-6,Cliente Nuevo 5138738,"Avenida Independencia 4810, Santiago, Chile",2026-12-01,ORD-CL-202612-000187,156899,2026-12-03,Puente Alto
16.111.501-1,Cliente Nuevo 16111501,"Avenida Mapocho 2352, Santiago, Chile",2026-12-02,ORD-CL-202612-000224,275701,2026-12-05,Recoleta
10.758.460-8,Cliente 10758460,"Calle Estado 1128, Santiago, Chile",2026-12-28,ORD-CL-202612-003724,251866,2026-12-29,Puente Alto
13.948.753-2,Cliente 13948753,"Avenida Irarrázaval 4826, Santiago, Chile",2026-12-10,ORD-CL-202612-001197,93416,2026-12-12,San Miguel
11.580.340-6,Cliente Nuevo 11580340,"Avenida Grecia 9490, Santiago, Chile",2026-12-22,ORD-CL-202612-002857,243321,2026-12-25,Estación Central
13.767.793-9,Cliente Nuevo 13767793,"Calle Amunátegui 9147, Santiago, Chile",2026-12-25,ORD-CL-202612-003296,69132,2026-12-26,Quinta Normal
5.548.910-5,Cliente Nuevo 5548910,"Avenida Vicuña Mackenna 6287, Santiago, Chile",2026-12-19,ORD-CL-202612-002613,120610,2026-12-20,Santiago
19.296.520-0,Cliente Nuevo 19296520,"Calle Teatinos 7786, Santiago, Chile",2026-12-23,ORD-CL-202612-003084,175353,2026-12-27,La Reina
6.469.530-0,Cliente Nuevo 6469530,"Avenida Santa Rosa 6756, Santiago, Chile",2026-12-24,ORD-CL-202612-003175,269794,2026-12-25,Recoleta
14.004.174-2,Cliente 14004174,"Avenida Kennedy 5560, Santiago, Chile",2026-12-04,ORD-CL-202612-000421,196348,2026-12-06,Santiago
16.445.432-1,Cliente Nuevo 16445432,"Avenida Santa Rosa 8652, Santiago, Chile",2026-12-01,ORD-CL-202612-000051,331791,2026-12-05,Peñalolén
5.306.445-1,Cliente Nuevo 5306445,"Avenida Tobalaba 4027, Santiago, Chile",2026-12-18,ORD-CL-202612-002352,216252,2026-12-20,Recoleta
13.651.938-0,Cliente 13651938,"Calle Morandé 1676, Santiago, Chile",2026-12-10,ORD-CL-202612-001165,201661,2026-12-13,Quinta Normal
22.537.714-9,Cliente 22537714,"Calle Amunátegui 8339, Santiago, Chile",2026-12-15,ORD-CL-202612-001923,196727,2026-12-19,Puente Alto
19.805.203-9,Cliente 19805203,"Calle Santo Domingo 7873, Santiago, Chile",2026-12-15,ORD-CL-202612-001961,90725,2026-12-17,Santiago
17.256.565-4,Cliente Nuevo 17256565,"Calle Morandé 2970, Santiago, Chile",2026-12-14,ORD-CL-202612-001805,149365,2026-12-15,San Miguel
10.902.419-0,Cliente 10902419,"Avenida Santa Rosa 3238, Santiago, Chile",2026-12-11,ORD-CL-202612-001396,129147,2026-12-15,La Florida
8.803.300-4,Cliente Nuevo 8803300,"Calle Compañía De Jesús 7400, Santiago, Chile",2026-12-06,ORD-CL-202612-000756,78838,2026-12-08,San Miguel
21.455.475-7,Cliente Nuevo 21455475,"Calle Teatinos 7534, Santiago, Chile",2026-12-02,ORD-CL-202612-000211,211760,2026-12-05,Recoleta
5.941.416-4,Cliente Nuevo 5941416,"Avenida Santa Rosa 9440, Santiago, Chile",2026-12-09,ORD-CL-202612-001035,185643,2026-12-11,Lo Prado
15.236.104-9,Cliente 15236104,"Calle Teatinos 975, Santiago, Chile",2026-12-15,ORD-CL-202612-001957,234369,2026-12-16,San Miguel
13.963.434-1,Cliente Nuevo 13963434,"Calle San Diego 3902, Santiago, Chile",2026-12-04,ORD-CL-202612-000468,179445,2026-12-06,La Reina
17.170.812-3,Cliente Nuevo 17170812,"Avenida Santa Rosa 5583, Santiago, Chile",2026-12-02,ORD-CL-202612-000268,149766,2026-12-05,Santiago
9.838.273-9,Cliente Nuevo 9838273,"Calle Amunátegui 1717, Santiago, Chile",2026-12-13,ORD-CL-202612-001642,92840,2026-12-15,Santiago
17.917.635-0,Cliente 17917635,"Avenida Apoquindo 6480, Santiago, Chile",2026-12-15,ORD-CL-202612-002015,90060,2026-12-17,Recoleta
8.829.317-5,Cliente 8829317,"Avenida Providencia 4618, Santiago, Chile",2026-12-03,ORD-CL-202612-000304,141062,2026-12-05,La Reina
19.116.035-0,Cliente 19116035,"Calle Amunátegui 6560, Santiago, Chile",2026-12-18,ORD-CL-202612-002364,221778,2026-12-21,Vitacura
8.409.181-1,Cliente Nuevo 8409181,"Avenida Irarrázaval 5147, Santiago, Chile",2026-12-19,ORD-CL-202612-002579,154492,2026-12-21,Quinta Normal
12.242.451-7,Cliente Nuevo 12242451,"Calle Huérfanos 2452, Santiago, Chile",2026-12-21,ORD-CL-202612-002812,147744,2026-12-23,Las Condes
18.703.849-2,Cliente 18703849,"Calle San Antonio 5691, Santiago, Chile",2026-12-02,ORD-CL-202612-000220,88017,2026-12-06,Quinta Normal
19.568.555-7,Cliente Nuevo 19568555,"Avenida Tobalaba 3001, Santiago, Chile",2026-12-05,ORD-CL-202612-000622,97435,2026-12-08,Peñalolén
5.910.073-3,Cliente Nuevo 5910073,"Avenida Las Condes 5618, Santiago, Chile",2026-12-05,ORD-CL-202612-000612,82093,2026-12-08,Vitacura
11.024.541-6,Cliente Nuevo 11024541,"Avenida Irarrázaval 3003, Santiago, Chile",2026-12-17,ORD-CL-202612-002306,311047,2026-12-21,Recoleta
15.768.838-4,Cliente 15768838,"Calle Catedral 2422, Santiago, Chile",2026-12-26,ORD-CL-202612-003521,57631,2026-12-29,Vitacura
9.610.956-8,Cliente Nuevo 9610956,"Avenida Apoquindo 3723, Santiago, Chile",2026-12-03,ORD-CL-202612-000349,260256,2026-12-06,Quinta Normal
19.779.462-2,Cliente 19779462,"Calle Huérfanos 3861, Santiago, Chile",2026-12-27,ORD-CL-202612-003632,125589,2026-12-28,San Miguel
10.796.031-2,Cliente 10796031,"Avenida Pajaritos 9591, Santiago, Chile",2026-12-04,ORD-CL-202612-000486,233350,2026-12-06,Santiago
7.932.926-3,Cliente 7932926,"Calle Estado 5553, Santiago, Chile",2026-12-17,ORD-CL-202612-002286,240670,2026-12-18,Puente Alto
12.601.622-7,Cliente Nuevo 12601622,"Calle Arturo Prat 1061, Santiago, Chile",2026-12-13,ORD-CL-202612-001705,260777,2026-12-15,Quinta Normal
7.648.841-2,Cliente Nuevo 7648841,"Avenida Manuel Montt 4025, Santiago, Chile",2026-12-27,ORD-CL-202612-003577,139973,2026-12-30,Santiago
20.433.969-2,Cliente 20433969,"Avenida Providencia 8885, Santiago, Chile",2026-12-24,ORD-CL-202612-003194,97391,2026-12-25,Santiago
20.754.517-6,Cliente Nuevo 20754517,"Calle Compañía De Jesús 2778, Santiago, Chile",2026-12-19,ORD-CL-202612-002534,155439,2026-12-21,La Reina
19.078.012-7,Cliente 19078012,"Calle Amunátegui 5542, Santiago, Chile",2026-12-08,ORD-CL-202612-000925,201266,2026-12-12,Estación Central
10.144.560-6,Cliente Nuevo 10144560,"Calle Arturo Prat 7831, Santiago, Chile",2026-12-16,ORD-CL-202612-002141,104549,2026-12-18,Las Condes
16.928.013-6,Cliente 16928013,"Calle Estado 4566, Santiago, Chile",2026-12-25,ORD-CL-202612-003376,172040,2026-12-29,Santiago
19.569.692-1,Cliente Nuevo 19569692,"Calle Monjitas 1204, Santiago, Chile",2026-12-14,ORD-CL-202612-001846,129044,2026-12-19,Vitacura
5.668.801-2,Cliente 5668801,"Avenida Tobalaba 976, Santiago, Chile",2026-12-14,ORD-CL-202612-001814,86758,2026-12-16,Estación Central
17.255.238-2,Cliente Nuevo 17255238,"Gran Avenida José Miguel Carrera 2391, Santiago, Chile",2026-12-10,ORD-CL-202612-001218,153542,2026-12-12,La Reina
14.921.076-6,Cliente Nuevo 14921076,"Calle San Antonio 4837, Santiago, Chile",2026-12-30,ORD-CL-202612-003942,95837,2027-01-01,Independencia
19.708.200-2,Cliente Nuevo 19708200,"Calle Monjitas 7397, Santiago, Chile",2026-12-14,ORD-CL-202612-001757,277589,2026-12-17,Estación Central
7.995.605-2,Cliente Nuevo 7995605,"Avenida La Florida 4780, Santiago, Chile",2026-12-27,ORD-CL-202612-003616,164104,2026-12-30,Santiago
20.620.285-0,Cliente 20620285,"Avenida Libertador Bernardo O'Higgins 3848, Santiago, Chile",2026-12-18,ORD-CL-202612-002330,158345,2026-12-19,Las Condes
5.518.697-7,Cliente Nuevo 5518697,"Avenida Vitacura 9543, Santiago, Chile",2026-12-19,ORD-CL-202612-002544,144009,2026-12-21,Peñalolén
19.694.095-4,Cliente 19694095,"Avenida Independencia 2139, Santiago, Chile",2026-12-02,ORD-CL-202612-000247,197881,2026-12-04,Independencia
10.572.548-1,Cliente Nuevo 10572548,"Avenida Pajaritos 5937, Santiago, Chile",2026-12-19,ORD-CL-202612-002498,136081,2026-12-21,Quinta Normal
5.535.738-4,Cliente 5535738,"Calle Bandera 5032, Santiago, Chile",2026-12-23,ORD-CL-202612-003032,147860,2026-12-25,Puente Alto
18.485.626-3,Cliente Nuevo 18485626,"Calle Monjitas 5985, Santiago, Chile",2026-12-03,ORD-CL-202612-000407,188529,2026-12-05,Vitacura
15.384.499-0,Cliente 15384499,"Calle San Antonio 9427, Santiago, Chile",2026-12-07,ORD-CL-202612-000852,179996,2026-12-09,Puente Alto
8.903.235-0,Cliente 8903235,"Avenida Santa Rosa 373, Santiago, Chile",2026-12-19,ORD-CL-202612-002563,68539,2026-12-21,Independencia
8.164.057-6,Cliente Nuevo 8164057,"Avenida Libertador Bernardo O'Higgins 4908, Santiago, Chile",2026-12-07,ORD-CL-202612-000865,86740,2026-12-10,San Miguel
6.366.892-2,Cliente 6366892,"Avenida Vicuña Mackenna 9416, Santiago, Chile",2026-12-28,ORD-CL-202612-003729,65611,2026-12-30,La Reina
13.810.979-2,Cliente Nuevo 13810979,"Avenida Kennedy 7247, Santiago, Chile",2026-12-20,ORD-CL-202612-002706,48188,2026-12-23,Santiago
22.359.273-4,Cliente Nuevo 22359273,"Avenida Manuel Montt 8349, Santiago, Chile",2026-12-03,ORD-CL-202612-000333,101902,2026-12-07,Peñalolén
15.949.317-5,Cliente Nuevo 15949317,"Calle Monjitas 1312, Santiago, Chile",2026-12-06,ORD-CL-202612-000644,244258,2026-12-09,Las Condes
5.926.306-5,Cliente Nuevo 5926306,"Avenida Departamental 1364, Santiago, Chile",2026-12-08,ORD-CL-202612-000983,226066,2026-12-12,Estación Central
15.118.916-1,Cliente Nuevo 15118916,"Avenida Vicuña Mackenna 3841, Santiago, Chile",2026-12-06,ORD-CL-202612-000712,164261,2026-12-10,Las Condes
16.640.561-3,Cliente Nuevo 16640561,"Avenida Independencia 398, Santiago, Chile",2026-12-17,ORD-CL-202612-002261,248949,2026-12-18,Santiago
5.834.790-3,Cliente Nuevo 5834790,"Avenida Independencia 8147, Santiago, Chile",2026-12-03,ORD-CL-202612-000308,197345,2026-12-06,La Reina
17.547.435-3,Cliente Nuevo 17547435,"Avenida Irarrázaval 2033, Santiago, Chile",2026-12-06,ORD-CL-202612-000642,195733,2026-12-10,Santiago
18.195.149-6,Cliente 18195149,"Avenida Pajaritos 5435, Santiago, Chile",2026-12-01,ORD-CL-202612-000011,140619,2026-12-03,Santiago
14.400.329-4,Cliente Nuevo 14400329,"Calle Bandera 3669, Santiago, Chile",2026-12-13,ORD-CL-202612-001674,87164,2026-12-16,Las Condes
7.959.733-1,Cliente 7959733,"Avenida Kennedy 3031, Santiago, Chile",2026-12-25,ORD-CL-202612-003314,284776,2026-12-29,Vitacura
11.704.104-4,Cliente Nuevo 11704104,"Calle Estado 8684, Santiago, Chile",2026-12-21,ORD-CL-202612-002824,229948,2026-12-23,Vitacura
18.290.345-3,Cliente Nuevo 18290345,"Calle Amunátegui 8098, Santiago, Chile",2026-12-19,ORD-CL-202612-002433,307327,2026-12-21,Santiago
5.318.872-4,Cliente Nuevo 5318872,"Gran Avenida José Miguel Carrera 5847, Santiago, Chile",2026-12-15,ORD-CL-202612-001925,114847,2026-12-17,Peñalolén
8.434.384-1,Cliente Nuevo 8434384,"Avenida Irarrázaval 4347, Santiago, Chile",2026-12-10,ORD-CL-202612-001193,89733,2026-12-13,Peñalolén
16.554.800-3,Cliente 16554800,"Calle Estado 7420, Santiago, Chile",2026-12-01,ORD-CL-202612-000134,98029,2026-12-04,San Miguel
10.412.066-2,Cliente 10412066,"Gran Avenida José Miguel Carrera 3362, Santiago, Chile",2026-12-08,ORD-CL-202612-000949,140619,2026-12-11,Santiago
5.882.244-8,Cliente Nuevo 5882244,"Calle Merced 8895, Santiago, Chile",2026-12-10,ORD-CL-202612-001181,196043,2026-12-13,Quinta Normal
18.090.741-8,Cliente 18090741,"Calle Estado 4482, Santiago, Chile",2026-12-22,ORD-CL-202612-002896,265729,2026-12-25,La Florida
14.435.199-1,Cliente Nuevo 14435199,"Calle Catedral 5780, Santiago, Chile",2026-12-10,ORD-CL-202612-001159,145031,2026-12-12,Las Condes
21.546.217-3,Cliente Nuevo 21546217,"Avenida Pedro De Valdivia 8264, Santiago, Chile",2026-12-22,ORD-CL-202612-002880,249482,2026-12-26,Puente Alto
11.154.943-7,Cliente Nuevo 11154943,"Avenida Pedro De Valdivia 3187, Santiago, Chile",2026-12-15,ORD-CL-202612-001860,212436,2026-12-17,Providencia
14.077.834-4,Cliente 14077834,"Calle San Diego 9330, Santiago, Chile",2026-12-03,ORD-CL-202612-000292,94531,2026-12-06,Lo Prado
18.136.533-6,Cliente 18136533,"Avenida Libertador Bernardo O'Higgins 1045, Santiago, Chile",2026-12-31,ORD-CL-202612-004127,202161,2027-01-02,Santiago
7.641.766-6,Cliente Nuevo 7641766,"Calle Arturo Prat 7970, Santiago, Chile",2026-12-08,ORD-CL-202612-000957,188141,2026-12-10,Providencia
15.420.688-3,Cliente Nuevo 15420688,"Avenida Tobalaba 4107, Santiago, Chile",2026-12-23,ORD-CL-202612-003054,140364,2026-12-25,Santiago
15.020.480-2,Cliente 15020480,"Avenida Santa Rosa 5687, Santiago, Chile",2026-12-19,ORD-CL-202612-002561,146739,2026-12-21,Independencia
13.663.004-0,Cliente 13663004,"Avenida Vicuña Mackenna 9400, Santiago, Chile",2026-12-19,ORD-CL-202612-002416,97227,2026-12-20,Peñalolén
18.886.428-9,Cliente 18886428,"Avenida Apoquindo 2126, Santiago, Chile",2026-12-20,ORD-CL-202612-002709,84368,2026-12-22,Lo Prado
15.706.390-3,Cliente Nuevo 15706390,"Calle Compañía De Jesús 5396, Santiago, Chile",2026-12-07,ORD-CL-202612-000811,258735,2026-12-10,La Florida
14.775.032-2,Cliente 14775032,"Avenida Departamental 2113, Santiago, Chile",2026-12-31,ORD-CL-202612-004172,177125,2027-01-04,Estación Central
11.781.750-3,Cliente 11781750,"Gran Avenida José Miguel Carrera 9176, Santiago, Chile",2026-12-04,ORD-CL-202612-000471,72905,2026-12-06,Santiago
19.174.623-5,Cliente 19174623,"Avenida Recoleta 598, Santiago, Chile",2026-12-17,ORD-CL-202612-002231,225727,2026-12-20,Peñalolén
9.773.767-8,Cliente 9773767,"Avenida La Florida 7492, Santiago, Chile",2026-12-26,ORD-CL-202612-003487,232739,2026-12-28,Santiago
7.686.618-4,Cliente 7686618,"Calle Catedral 8449, Santiago, Chile",2026-12-24,ORD-CL-202612-003244,73019,2026-12-28,Santiago
14.464.405-0,Cliente Nuevo 14464405,"Avenida Apoquindo 4174, Santiago, Chile",2026-12-28,ORD-CL-202612-003682,143886,2026-12-30,Independencia
10.907.998-7,Cliente 10907998,"Avenida Manuel Montt 2218, Santiago, Chile",2026-12-09,ORD-CL-202612-001089,52876,2026-12-11,San Miguel
14.319.883-1,Cliente 14319883,"Avenida Matta 5936, Santiago, Chile",2026-12-05,ORD-CL-202612-000583,128047,2026-12-08,Puente Alto
7.686.618-4,Cliente 7686618,"Calle Catedral 8449, Santiago, Chile",2026-12-03,ORD-CL-202612-000293,324324,2026-12-07,Santiago
21.032.981-1,Cliente 21032981,"Calle Huérfanos 3562, Santiago, Chile",2026-12-31,ORD-CL-202612-004170,239246,2027-01-02,Lo Prado
9.773.714-3,Cliente Nuevo 9773714,"Avenida Matta 6450, Santiago, Chile",2026-12-06,ORD-CL-202612-000680,127157,2026-12-08,Recoleta
13.033.877-0,Cliente Nuevo 13033877,"Avenida Pedro De Valdivia 9814, Santiago, Chile",2026-12-30,ORD-CL-202612-003997,169089,2027-01-01,Lo Prado
16.265.227-8,Cliente 16265227,"Avenida Recoleta 8905, Santiago, Chile",2026-12-28,ORD-CL-202612-003803,143379,2026-12-31,Providencia
16.554.800-3,Cliente 16554800,"Calle Estado 7420, Santiago, Chile",2026-12-26,ORD-CL-202612-003527,99020,2026-12-28,San Miguel
20.138.936-5,Cliente Nuevo 20138936,"Avenida Apoquindo 5952, Santiago, Chile",2026-12-10,ORD-CL-202612-001183,140201,2026-12-12,La Reina
6.852.110-4,Cliente 6852110,"Avenida Macul 3599, Santiago, Chile",2026-12-14,ORD-CL-202612-001799,168100,2026-12-16,Recoleta
12.698.104-2,Cliente Nuevo 12698104,"Calle Estado 6949, Santiago, Chile",2026-12-05,ORD-CL-202612-000510,85275,2026-12-08,La Florida
18.031.371-2,Cliente 18031371,"Avenida Mapocho 1103, Santiago, Chile",2026-12-15,ORD-CL-202612-001920,176259,2026-12-17,Santiago
9.159.574-0,Cliente 9159574,"Gran Avenida José Miguel Carrera 6581, Santiago, Chile",2026-12-21,ORD-CL-202612-002821,104585,2026-12-23,Las Condes
14.503.617-7,Cliente 14503617,"Avenida Tobalaba 5892, Santiago, Chile",2026-12-10,ORD-CL-202612-001246,96027,2026-12-14,Quinta Normal
18.377.372-5,Cliente Nuevo 18377372,"Avenida Vicuña Mackenna 3942, Santiago, Chile",2026-12-22,ORD-CL-202612-002867,90471,2026-12-24,San Miguel
18.617.683-9,Cliente Nuevo 18617683,"Calle Estado 8845, Santiago, Chile",2026-12-27,ORD-CL-202612-003635,91662,2026-12-30,Estación Central
10.563.003-7,Cliente 10563003,"Avenida La Florida 4625, Santiago, Chile",2026-12-28,ORD-CL-202612-003722,70052,2026-12-30,Santiago
8.829.317-5,Cliente 8829317,"Avenida Providencia 4618, Santiago, Chile",2026-12-16,ORD-CL-202612-002050,72666,2026-12-20,La Reina
11.162.255-0,Cliente 11162255,"Calle Amunátegui 8155, Santiago, Chile",2026-12-31,ORD-CL-202612-004114,136887,2027-01-02,Recoleta
13.006.020-8,Cliente 13006020,"Calle Huérfanos 6157, Santiago, Chile",2026-12-15,ORD-CL-202612-002023,82537,2026-12-17,Las Condes
11.338.808-7,Cliente Nuevo 11338808,"Avenida Américo Vespucio 6368, Santiago, Chile",2026-12-14,ORD-CL-202612-001794,214144,2026-12-17,Santiago
22.445.445-9,Cliente 22445445,"Avenida Kennedy 7707, Santiago, Chile",2026-12-03,ORD-CL-202612-000330,198294,2026-12-07,Providencia
18.508.916-4,Cliente 18508916,"Calle Morandé 700, Santiago, Chile",2026-12-19,ORD-CL-202612-002450,240789,2026-12-23,Estación Central
20.940.087-2,Cliente Nuevo 20940087,"Avenida Pajaritos 5193, Santiago, Chile",2026-12-27,ORD-CL-202612-003667,262088,2026-12-30,Santiago
10.370.382-5,Cliente 10370382,"Avenida Vitacura 7462, Santiago, Chile",2026-12-14,ORD-CL-202612-001770,196885,2026-12-17,Vitacura
8.852.247-3,Cliente 8852247,"Calle Amunátegui 3636, Santiago, Chile",2026-12-24,ORD-CL-202612-003217,136287,2026-12-27,Independencia
9.070.055-1,Cliente 9070055,"Avenida Vicuña Mackenna 3035, Santiago, Chile",2026-12-19,ORD-CL-202612-002473,166076,2026-12-22,Lo Prado
8.829.317-5,Cliente 8829317,"Avenida Providencia 4618, Santiago, Chile",2026-12-09,ORD-CL-202612-001026,157066,2026-12-13,La Reina
17.918.205-5,Cliente Nuevo 17918205,"Avenida Manuel Montt 2121, Santiago, Chile",2026-12-25,ORD-CL-202612-003274,253035,2026-12-27,Peñalolén
7.894.878-8,Cliente Nuevo 7894878,"Calle Huérfanos 6471, Santiago, Chile",2026-12-03,ORD-CL-202612-000375,79018,2026-12-04,Quinta Normal
8.402.871-2,Cliente Nuevo 8402871,"Avenida Recoleta 1088, Santiago, Chile",2026-12-30,ORD-CL-202612-003935,166093,2027-01-01,Puente Alto
19.869.239-1,Cliente Nuevo 19869239,"Avenida Matta 8387, Santiago, Chile",2026-12-21,ORD-CL-202612-002762,120160,2026-12-23,Providencia
14.299.456-2,Cliente Nuevo 14299456,"Calle San Antonio 8089, Santiago, Chile",2026-12-18,ORD-CL-202612-002357,253981,2026-12-20,La Reina
9.709.625-6,Cliente Nuevo 9709625,"Calle Arturo Prat 2589, Santiago, Chile",2026-12-19,ORD-CL-202612-002405,129364,2026-12-21,Peñalolén
15.236.104-9,Cliente 15236104,"Calle Teatinos 975, Santiago, Chile",2026-12-01,ORD-CL-202612-000085,299317,2026-12-03,San Miguel
12.660.541-2,Cliente 12660541,"Calle Arturo Prat 4097, Santiago, Chile",2026-12-21,ORD-CL-202612-002754,78035,2026-12-24,Santiago
21.015.076-2,Cliente 21015076,"Avenida Departamental 1600, Santiago, Chile",2026-12-09,ORD-CL-202612-001104,86767,2026-12-12,Las Condes
19.502.629-7,Cliente 19502629,"Calle Amunátegui 3822, Santiago, Chile",2026-12-30,ORD-CL-202612-003916,79905,2027-01-04,Santiago
8.164.057-6,Cliente Nuevo 8164057,"Avenida Libertador Bernardo O'Higgins 4908, Santiago, Chile",2026-12-30,ORD-CL-202612-003998,144001,2027-01-01,San Miguel
21.546.217-3,Cliente Nuevo 21546217,"Avenida Pedro De Valdivia 8264, Santiago, Chile",2026-12-06,ORD-CL-202612-000718,141453,2026-12-08,Puente Alto
19.949.560-0,Cliente Nuevo 19949560,"Calle Merced 969, Santiago, Chile",2026-12-27,ORD-CL-202612-003657,262447,2026-12-30,Puente Alto
17.990.944-4,Cliente 17990944,"Calle Huérfanos 5579, Santiago, Chile",2026-12-16,ORD-CL-202612-002126,113300,2026-12-20,Recoleta
22.570.788-8,Cliente 22570788,"Calle Morandé 2222, Santiago, Chile",2026-12-20,ORD-CL-202612-002669,201133,2026-12-24,Vitacura
10.070.774-1,Cliente Nuevo 10070774,"Avenida Independencia 822, Santiago, Chile",2026-12-26,ORD-CL-202612-003510,77617,2026-12-29,Estación Central
16.541.622-3,Cliente 16541622,"Calle Estado 2481, Santiago, Chile",2026-12-27,ORD-CL-202612-003633,300097,2026-12-29,San Miguel
6.438.229-6,Cliente 6438229,"Calle Merced 6576, Santiago, Chile",2026-12-06,ORD-CL-202612-000744,193099,2026-12-08,Puente Alto
13.017.820-2,Cliente Nuevo 13017820,"Avenida Apoquindo 6239, Santiago, Chile",2026-12-19,ORD-CL-202612-002398,176212,2026-12-21,La Reina
20.617.357-1,Cliente 20617357,"Avenida Apoquindo 8523, Santiago, Chile",2026-12-25,ORD-CL-202612-003358,148151,2026-12-29,Las Condes
16.285.363-4,Cliente Nuevo 16285363,"Calle Merced 3010, Santiago, Chile",2026-12-19,ORD-CL-202612-002601,61796,2026-12-22,Santiago
12.668.481-4,Cliente Nuevo 12668481,"Calle Compañía De Jesús 326, Santiago, Chile",2026-12-26,ORD-CL-202612-003486,53805,2026-12-31,Estación Central
18.429.138-2,Cliente 18429138,"Calle Merced 6618, Santiago, Chile",2026-12-03,ORD-CL-202612-000374,98122,2026-12-06,Santiago
13.905.591-0,Cliente Nuevo 13905591,"Avenida Irarrázaval 7578, Santiago, Chile",2026-12-15,ORD-CL-202612-001926,104996,2026-12-17,Providencia
19.816.210-6,Cliente Nuevo 19816210,"Avenida Grecia 5903, Santiago, Chile",2026-12-12,ORD-CL-202612-001426,140187,2026-12-14,Santiago
6.466.103-7,Cliente 6466103,"Calle San Antonio 7911, Santiago, Chile",2026-12-27,ORD-CL-202612-003650,117111,2026-12-29,Santiago
16.629.884-3,Cliente Nuevo 16629884,"Avenida Vitacura 5933, Santiago, Chile",2026-12-11,ORD-CL-202612-001366,142838,2026-12-14,Estación Central
20.343.616-1,Cliente Nuevo 20343616,"Avenida Providencia 5117, Santiago, Chile",2026-12-11,ORD-CL-202612-001316,154953,2026-12-13,Santiago
10.419.414-1,Cliente Nuevo 10419414,"Avenida Providencia 1261, Santiago, Chile",2026-12-21,ORD-CL-202612-002745,175396,2026-12-23,La Florida
19.119.886-0,Cliente Nuevo 19119886,"Avenida Irarrázaval 2943, Santiago, Chile",2026-12-04,ORD-CL-202612-000429,112449,2026-12-07,Peñalolén
16.285.363-4,Cliente Nuevo 16285363,"Calle Merced 3010, Santiago, Chile",2026-12-06,ORD-CL-202612-000659,74454,2026-12-08,Santiago
14.976.009-2,Cliente 14976009,"Avenida La Florida 9733, Santiago, Chile",2026-12-11,ORD-CL-202612-001351,62658,2026-12-13,Providencia
