RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
14.089.104-8,Cliente Nuevo 14089104,"Avenida La Florida 9439, Santiago, Chile",2026-12-25,ORD-CL-202612-003316,153823,2026-12-28,Santiago
14.583.210-8,Cliente 14583210,"Avenida Pedro De Valdivia 3769, Santiago, Chile",2026-12-25,ORD-CL-202612-003317,113810,2026-12-27,San Miguel
8.110.567-4,Cliente Nuevo 8110567,"Calle San Diego 7308, Santiago, Chile",2026-12-25,ORD-CL-202612-003318,98784,2026-12-27,Recoleta
22.580.121-4,Cliente 22580121,"Calle Merced 2517, Santiago, Chile",2026-12-25,ORD-CL-202612-003319,140313,2026-12-28,Santiago
15.706.390-3,Cliente Nuevo 15706390,"Calle Compañía De Jesús 5396, Santiago, Chile",2026-12-25,ORD-CL-202612-003320,89527,2026-12-28,La Florida
9.554.867-4,Cliente 9554867,"Avenida Tobalaba 5752, Santiago, Chile",2026-12-25,ORD-CL-202612-003321,66867,2026-12-28,Santiago
14.862.014-2,Cliente Nuevo 14862014,"Calle Bandera 1777, Santiago, Chile",2026-12-25,ORD-CL-202612-003322,288728,2026-12-27,Vitacura
9.490.310-5,Cliente 9490310,"Avenida Vicuña Mackenna 9874, Santiago, Chile",2026-12-25,ORD-CL-202612-003323,170003,2026-12-28,La Florida
5.775.258-5,Cliente Nuevo 5775258,"Avenida Macul 922, Santiago, Chile",2026-12-25,ORD-CL-202612-003324,83153,2026-12-27,Santiago
12.712.976-6,Cliente 12712976,"Avenida Providencia 4190, Santiago, Chile",2026-12-25,ORD-CL-202612-003325,335311,2026-12-29,Santiago
20.550.215-3,Cliente Nuevo 20550215,"Calle Estado 1257, Santiago, Chile",2026-12-25,ORD-CL-202612-003326,202171,2026-12-26,Estación Central
10.469.153-4,Cliente 10469153,"Avenida La Florida 9689, Santiago, Chile",2026-12-25,ORD-CL-202612-003327,276727,2026-12-28,Quinta Normal
15.844.395-1,Cliente Nuevo 15844395,"Gran Avenida José Miguel Carrera 1569, Santiago, Chile",2026-12-25,ORD-CL-202612-003328,288191,2026-12-27,Santiago
17.835.620-8,Cliente 17835620,"Avenida Apoquindo 6999, Santiago, Chile",2026-12-25,ORD-CL-202612-003329,132798,2026-12-28,Puente Alto
12.439.392-2,Cliente 12439392,"Calle Catedral 7030, Santiago, Chile",2026-12-25,ORD-CL-202612-003330,223354,2026-12-27,Santiago
20.921.571-6,Cliente 20921571,"Calle Santo Domingo 9185, Santiago, Chile",2026-12-25,ORD-CL-202612-003331,173012,2026-12-29,La Florida
21.609.589-4,Cliente 21609589,"Avenida Tobalaba 4667, Santiago, Chile",2026-12-25,ORD-CL-202612-003332,151892,2026-12-27,Santiago
17.170.812-3,Cliente Nuevo 17170812,"Avenida Santa Rosa 5583, Santiago, Chile",2026-12-25,ORD-CL-202612-003333,146019,2026-12-28,Santiago
20.810.671-6,Cliente 20810671,"Avenida Las Condes 3513, Santiago, Chile",2026-12-25,ORD-CL-202612-003334,128607,2026-12-26,Estación Central
11.928.104-3,Cliente 11928104,"Calle Catedral 8025, Santiago, Chile",2026-12-25,ORD-CL-202612-003335,104969,2026-12-28,La Reina
14.552.741-6,Cliente 14552741,"Avenida Recoleta 3714, Santiago, Chile",2026-12-25,ORD-CL-202612-003336,107402,2026-12-28,Puente Alto
7.744.061-4,Cliente Nuevo 7744061,"Avenida Departamental 8493, Santiago, Chile",2026-12-25,ORD-CL-202612-003337,37371,2026-12-28,Estación Central
19.204.363-3,Cliente 19204363,"Calle Estado 9717, Santiago, Chile",2026-12-25,ORD-CL-202612-003338,183795,2026-12-27,La Florida
6.919.530-9,Cliente Nuevo 6919530,"Avenida Pajaritos 2670, Santiago, Chile",2026-12-25,ORD-CL-202612-003339,123867,2026-12-27,Peñalolén
20.549.709-1,Cliente Nuevo 20549709,"Calle Teatinos 7372, Santiago, Chile",2026-12-25,ORD-CL-202612-003340,68428,2026-12-29,Lo Prado
17.518.911-5,Cliente 17518911,"Avenida Recoleta 5351, Santiago, Chile",2026-12-25,ORD-CL-202612-003341,117018,2026-12-28,Estación Central
13.730.612-4,Cliente Nuevo 13730612,"Calle Teatinos 1095, Santiago, Chile",2026-12-25,ORD-CL-202612-003342,166948,2026-12-30,Puente Alto
9.024.420-1,Cliente Nuevo 9024420,"Avenida Providencia 270, Santiago, Chile",2026-12-25,ORD-CL-202612-003343,264647,2026-12-27,Recoleta
18.489.688-3,Cliente 18489688,"Avenida Kennedy 5660, Santiago, Chile",2026-12-25,ORD-CL-202612-003344,148797,2026-12-28,Estación Central
20.933.898-9,Cliente Nuevo 20933898,"Avenida Libertador Bernardo O'Higgins 3088, Santiago, Chile",2026-12-25,ORD-CL-202612-003345,232361,2026-12-27,Puente Alto
6.927.295-4,Cliente 6927295,"Calle Compañía De Jesús 2373, Santiago, Chile",2026-12-25,ORD-CL-202612-003346,252481,2026-12-27,Santiago
18.148.969-2,Cliente 18148969,"Calle San Antonio 448, Santiago, Chile",2026-12-25,ORD-CL-202612-003347,90477,2026-12-29,Vitacura
9.029.959-6,Cliente Nuevo 9029959,"Calle Estado 2864, Santiago, Chile",2026-12-25,ORD-CL-202612-003348,56881,2026-12-27,Santiago
16.399.358-6,Cliente 16399358,"Avenida Providencia 4275, Santiago, Chile",2026-12-25,ORD-CL-202612-003349,226754,2026-12-29,Las Condes
13.689.284-3,Cliente 13689284,"Calle San Diego 2653, Santiago, Chile",2026-12-25,ORD-CL-202612-003350,244217,2026-12-26,Vitacura
19.456.423-6,Cliente 19456423,"Calle Merced 3022, Santiago, Chile",2026-12-25,ORD-CL-202612-003351,288330,2026-12-28,Las Condes
22.511.212-7,Cliente 22511212,"Calle Huérfanos 1261, Santiago, Chile",2026-12-25,ORD-CL-202612-003352,231679,2026-12-29,Peñalolén
8.508.000-3,Cliente 8508000,"Avenida Las Condes 3917, Santiago, Chile",2026-12-25,ORD-CL-202612-003353,161637,2026-12-28,Puente Alto
8.717.382-2,Cliente Nuevo 8717382,"Calle Amunátegui 7896, Santiago, Chile",2026-12-25,ORD-CL-202612-003354,102746,2026-12-29,Santiago
19.806.040-6,Cliente 19806040,"Avenida La Florida 1424, Santiago, Chile",2026-12-25,ORD-CL-202612-003355,94578,2026-12-28,Puente Alto
21.024.807-2,Cliente Nuevo 21024807,"Gran Avenida José Miguel Carrera 9351, Santiago, Chile",2026-12-25,ORD-CL-202612-003356,99794,2026-12-27,Vitacura
9.866.164-9,Cliente 9866164,"Avenida La Florida 7352, Santiago, Chile",2026-12-25,ORD-CL-202612-003357,197253,2026-12-27,La Reina
20.617.357-1,Cliente 20617357,"Avenida Apoquindo 8523, Santiago, Chile",2026-12-25,ORD-CL-202612-003358,148151,2026-12-29,Las Condes
16.805.473-9,Cliente Nuevo 16805473,"Calle Santo Domingo 406, Santiago, Chile",2026-12-25,ORD-CL-202612-003359,132727,2026-12-29,Santiago
19.888.499-6,Cliente Nuevo 19888499,"Calle Arturo Prat 5007, Santiago, Chile",2026-12-25,ORD-CL-202612-003360,326175,2026-12-27,Las Condes
13.395.410-0,Cliente Nuevo 13395410,"Calle San Antonio 12, Santiago, Chile",2026-12-25,ORD-CL-202612-003361,167208,2026-12-29,Estación Central
16.946.426-7,Cliente 16946426,"Calle Catedral 4222, Santiago, Chile",2026-12-25,ORD-CL-202612-003362,95623,2026-12-27,La Reina
18.622.994-3,Cliente Nuevo 18622994,"Avenida Grecia 969, Santiago, Chile",2026-12-25,ORD-CL-202612-003363,237819,2026-12-27,Puente Alto
21.577.718-1,Cliente Nuevo 21577718,"Gran Avenida José Miguel Carrera 1092, Santiago, Chile",2026-12-25,ORD-CL-202612-003364,122928,2026-12-27,La Florida
8.627.340-2,Cliente Nuevo 8627340,"Calle Morandé 5822, Santiago, Chile",2026-12-25,ORD-CL-202612-003365,114982,2026-12-30,Las Condes
17.868.261-3,Cliente Nuevo 17868261,"Avenida Irarrázaval 4764, Santiago, Chile",2026-12-25,ORD-CL-202612-003366,54201,2026-12-27,Recoleta
6.277.553-9,Cliente Nuevo 6277553,"Avenida Las Condes 8020, Santiago, Chile",2026-12-25,ORD-CL-202612-003367,219920,2026-12-28,Peñalolén
5.098.173-6,Cliente 5098173,"Calle Arturo Prat 9979, Santiago, Chile",2026-12-25,ORD-CL-202612-003368,112399,2026-12-28,Providencia
6.031.151-7,Cliente 6031151,"Avenida Independencia 1274, Santiago, Chile",2026-12-25,ORD-CL-202612-003369,102494,2026-12-27,Puente Alto
21.961.137-7,Cliente 21961137,"Calle Estado 5051, Santiago, Chile",2026-12-25,ORD-CL-202612-003370,190612,2026-12-29,San Miguel
13.555.003-6,Cliente 13555003,"Avenida Grecia 4946, Santiago, Chile",2026-12-25,ORD-CL-202612-003371,287981,2026-12-28,Santiago
5.318.872-4,Cliente Nuevo 5318872,"Gran Avenida José Miguel Carrera 5847, Santiago, Chile",2026-12-25,ORD-CL-202612-003372,38511,2026-12-28,Peñalolén
10.772.894-6,Cliente 10772894,"Avenida Pajaritos 1016, Santiago, Chile",2026-12-25,ORD-CL-202612-003373,131396,2026-12-28,San Miguel
11.317.309-0,Cliente Nuevo 11317309,"Avenida Santa Rosa 5696, Santiago, Chile",2026-12-25,ORD-CL-202612-003374,240160,2026-12-27,Santiago
22.280.532-6,Cliente 22280532,"Calle Monjitas 469, Santiago, Chile",2026-12-25,ORD-CL-202612-003375,157980,2026-12-27,Las Condes
16.928.013-6,Cliente 16928013,"Calle Estado 4566, Santiago, Chile",2026-12-25,ORD-CL-202612-003376,172040,2026-12-29,Santiago
20.759.906-8,Cliente Nuevo 20759906,"Avenida Tobalaba 402, Santiago, Chile",2026-12-25,ORD-CL-202612-003377,261213,2026-12-27,Lo Prado
11.709.525-5,Cliente 11709525,"Calle Morandé 9705, Santiago, Chile",2026-12-25,ORD-CL-202612-003378,47537,2026-12-27,Quinta Normal
5.992.398-0,Cliente Nuevo 5992398,"Avenida Tobalaba 135, Santiago, Chile",2026-12-25,ORD-CL-202612-003379,39940,2026-12-29,Peñalolén
5.405.159-6,Cliente Nuevo 5405159,"Avenida Irarrázaval 1289, Santiago, Chile",2026-12-25,ORD-CL-202612-003380,47668,2026-12-26,Recoleta
6.985.075-1,Cliente 6985075,"Calle San Diego 6535, Santiago, Chile",2026-12-25,ORD-CL-202612-003381,151161,2026-12-28,Estación Central
13.166.401-8,Cliente Nuevo 13166401,"Calle Amunátegui 775, Santiago, Chile",2026-12-25,ORD-CL-202612-003382,84278,2026-12-26,Vitacura
13.694.545-4,Cliente 13694545,"Avenida Manuel Montt 6090, Santiago, Chile",2026-12-25,ORD-CL-202612-003383,119552,2026-12-29,San Miguel
12.492.700-8,Cliente 12492700,"Gran Avenida José Miguel Carrera 1240, Santiago, Chile",2026-12-25,ORD-CL-202612-003384,168412,2026-12-29,San Miguel
18.869.132-5,Cliente 18869132,"Calle Amunátegui 7671, Santiago, Chile",2026-12-25,ORD-CL-202612-003385,100328,2026-12-28,La Florida
6.127.937-4,Cliente 6127937,"Avenida Recoleta 3894, Santiago, Chile",2026-12-25,ORD-CL-202612-003386,107791,2026-12-26,Recoleta
22.933.193-9,Cliente Nuevo 22933193,"Avenida Vicuña Mackenna 1106, Santiago, Chile",2026-12-25,ORD-CL-202612-003387,147346,2026-12-29,Santiago
14.680.199-8,Cliente Nuevo 14680199,"Avenida Libertador Bernardo O'Higgins 6552, Santiago, Chile",2026-12-25,ORD-CL-202612-003388,305074,2026-12-28,Santiago
18.429.770-6,Cliente 18429770,"Calle Huérfanos 8536, Santiago, Chile",2026-12-25,ORD-CL-202612-003389,57995,2026-12-29,Puente Alto
20.827.561-3,Cliente 20827561,"Avenida Macul 2508, Santiago, Chile",2026-12-25,ORD-CL-202612-003390,221678,2026-12-28,La Reina
12.153.457-7,Cliente 12153457,"Avenida Kennedy 9416, Santiago, Chile",2026-12-25,ORD-CL-202612-003391,171209,2026-12-28,Las Condes
13.006.020-8,Cliente 13006020,"Calle Huérfanos 6157, Santiago, Chile",2026-12-25,ORD-CL-202612-003392,78170,2026-12-29,Las Condes
21.205.627-1,Cliente Nuevo 21205627,"Calle Compañía De Jesús 3268, Santiago, Chile",2026-12-25,ORD-CL-202612-003393,163437,2026-12-28,Santiago
18.737.764-9,Cliente 18737764,"Avenida Américo Vespucio 8747, Santiago, Chile",2026-12-25,ORD-CL-202612-003394,204628,2026-12-27,San Miguel
12.334.420-8,Cliente Nuevo 12334420,"Calle Teatinos 7022, Santiago, Chile",2026-12-25,ORD-CL-202612-003395,202249,2026-12-27,Providencia
16.482.005-7,Cliente 16482005,"Calle Morandé 7141, Santiago, Chile",2026-12-25,ORD-CL-202612-003396,230840,2026-12-27,La Florida
5.354.938-9,Cliente 5354938,"Calle Teatinos 2846, Santiago, Chile",2026-12-25,ORD-CL-202612-003397,267128,2026-12-28,Peñalolén
15.437.407-1,Cliente Nuevo 15437407,"Calle Santo Domingo 6677, Santiago, Chile",2026-12-25,ORD-CL-202612-003398,241170,2026-12-27,Quinta Normal
21.219.636-4,Cliente 21219636,"Avenida Pajaritos 3626, Santiago, Chile",2026-12-25,ORD-CL-202612-003399,165535,2026-12-28,Estación Central
17.996.317-9,Cliente Nuevo 17996317,"Avenida Macul 1380, Santiago, Chile",2026-12-25,ORD-CL-202612-003400,309605,2026-12-27,Puente Alto
5.928.181-2,Cliente 5928181,"Avenida Kennedy 5542, Santiago, Chile",2026-12-25,ORD-CL-202612-003401,143815,2026-12-27,Santiago
9.949.344-7,Cliente Nuevo 9949344,"Avenida Manuel Montt 6884, Santiago, Chile",2026-12-25,ORD-CL-202612-003402,95783,2026-12-28,Las Condes
16.554.800-3,Cliente 16554800,"Calle Estado 7420, Santiago, Chile",2026-12-25,ORD-CL-202612-003403,62617,2026-12-28,San Miguel
19.174.623-5,Cliente 19174623,"Avenida Recoleta 598, Santiago, Chile",2026-12-25,ORD-CL-202612-003404,208229,2026-12-29,Peñalolén
14.458.746-3,Cliente Nuevo 14458746,"Avenida Kennedy 9107, Santiago, Chile",2026-12-25,ORD-CL-202612-003405,76032,2026-12-27,Recoleta
22.882.722-8,Cliente Nuevo 22882722,"Avenida Independencia 492, Santiago, Chile",2026-12-25,ORD-CL-202612-003406,94128,2026-12-28,Las Condes
10.271.096-5,Cliente Nuevo 10271096,"Avenida Vicuña Mackenna 1694, Santiago, Chile",2026-12-25,ORD-CL-202612-003407,217139,2026-12-28,Lo Prado
9.969.180-0,Cliente Nuevo 9969180,"Calle San Diego 6271, Santiago, Chile",2026-12-25,ORD-CL-202612-003408,192910,2026-12-28,La Reina
21.805.407-4,Cliente Nuevo 21805407,"Calle Santo Domingo 8500, Santiago, Chile",2026-12-25,ORD-CL-202612-003409,93940,2026-12-29,Puente Alto
17.918.199-5,Cliente Nuevo 17918199,"Avenida Libertador Bernardo O'Higgins 3609, Santiago, Chile",2026-12-25,ORD-CL-202612-003410,333626,2026-12-28,Providencia
21.196.886-8,Cliente Nuevo 21196886,"Avenida Matta 3211, Santiago, Chile",2026-12-25,ORD-CL-202612-003411,209381,2026-12-28,Quinta Normal
18.957.760-4,Cliente 18957760,"Avenida Santa Rosa 8851, Santiago, Chile",2026-12-25,ORD-CL-202612-003412,285718,2026-12-27,Recoleta
14.462.552-5,Cliente Nuevo 14462552,"Calle Morandé 5878, Santiago, Chile",2026-12-25,ORD-CL-202612-003413,134105,2026-12-29,Las Condes
8.972.045-0,Cliente Nuevo 8972045,"Calle Amunátegui 571, Santiago, Chile",2026-12-25,ORD-CL-202612-003414,207289,2026-12-28,Vitacura
21.697.296-8,Cliente Nuevo 21697296,"Avenida Recoleta 2494, Santiago, Chile",2026-12-25,ORD-CL-202612-003415,98807,2026-12-28,La Florida
16.776.894-4,Cliente 16776894,"Calle Bandera 9307, Santiago, Chile",2026-12-25,ORD-CL-202612-003416,249603,2026-12-28,Estación Central
16.662.364-5,Cliente 16662364,"Avenida Departamental 4836, Santiago, Chile",2026-12-25,ORD-CL-202612-003417,71708,2026-12-27,Vitacura
14.867.251-1,Cliente 14867251,"Calle Catedral 3440, Santiago, Chile",2026-12-25,ORD-CL-202612-003418,113177,2026-12-27,Independencia
12.235.504-7,Cliente 12235504,"Avenida Kennedy 7107, Santiago, Chile",2026-12-25,ORD-CL-202612-003419,140601,2026-12-27,Santiago
22.728.569-9,Cliente Nuevo 22728569,"Avenida Kennedy 3662, Santiago, Chile",2026-12-25,ORD-CL-202612-003420,94903,2026-12-27,Santiago
18.125.753-3,Cliente 18125753,"Calle Catedral 808, Santiago, Chile",2026-12-25,ORD-CL-202612-003421,129092,2026-12-28,Vitacura
7.396.585-3,Cliente 7396585,"Avenida Departamental 2586, Santiago, Chile",2026-12-25,ORD-CL-202612-003422,233355,2026-12-27,Santiago
19.045.327-5,Cliente Nuevo 19045327,"Avenida Recoleta 9547, Santiago, Chile",2026-12-25,ORD-CL-202612-003423,99898,2026-12-27,Las Condes
13.892.478-4,Cliente 13892478,"Avenida Irarrázaval 8356, Santiago, Chile",2026-12-25,ORD-CL-202612-003424,268682,2026-12-28,Vitacura
15.112.652-8,Cliente Nuevo 15112652,"Avenida Santa Rosa 4704, Santiago, Chile",2026-12-25,ORD-CL-202612-003425,88049,2026-12-27,Lo Prado
7.053.292-4,Cliente 7053292,"Calle Merced 3468, Santiago, Chile",2026-12-25,ORD-CL-202612-003426,253409,2026-12-27,Las Condes
13.924.812-6,Cliente Nuevo 13924812,"Calle Catedral 4984, Santiago, Chile",2026-12-25,ORD-CL-202612-003427,87059,2026-12-28,Puente Alto
14.248.081-3,Cliente 14248081,"Avenida Apoquindo 6693, Santiago, Chile",2026-12-25,ORD-CL-202612-003428,118701,2026-12-28,La Florida
6.742.327-9,Cliente 6742327,"Calle San Antonio 2335, Santiago, Chile",2026-12-25,ORD-CL-202612-003429,289888,2026-12-27,San Miguel
17.650.281-9,Cliente Nuevo 17650281,"Avenida Irarrázaval 9016, Santiago, Chile",2026-12-25,ORD-CL-202612-003430,321693,2026-12-27,San Miguel
9.141.930-4,Cliente 9141930,"Calle Merced 790, Santiago, Chile",2026-12-25,ORD-CL-202612-003431,202654,2026-12-27,La Florida
7.828.785-0,Cliente Nuevo 7828785,"Avenida Irarrázaval 9489, Santiago, Chile",2026-12-26,ORD-CL-202612-003432,95758,2026-12-30,Santiago
9.374.030-0,Cliente 9374030,"Avenida Macul 3991, Santiago, Chile",2026-12-26,ORD-CL-202612-003433,301624,2026-12-27,Santiago
19.949.560-0,Cliente Nuevo 19949560,"Calle Merced 969, Santiago, Chile",2026-12-26,ORD-CL-202612-003434,159826,2026-12-29,Puente Alto
17.149.758-9,Cliente Nuevo 17149758,"Calle San Diego 3959, Santiago, Chile",2026-12-26,ORD-CL-202612-003435,64590,2026-12-30,Vitacura
11.266.059-7,Cliente Nuevo 11266059,"Avenida Las Condes 3397, Santiago, Chile",2026-12-26,ORD-CL-202612-003436,95762,2026-12-29,San Miguel
17.155.797-7,Cliente 17155797,"Calle Santo Domingo 1864, Santiago, Chile",2026-12-26,ORD-CL-202612-003437,191511,2026-12-28,Las Condes
22.679.223-0,Cliente Nuevo 22679223,"Calle Teatinos 3214, Santiago, Chile",2026-12-26,ORD-CL-202612-003438,137106,2026-12-27,Lo Prado
16.111.501-1,Cliente Nuevo 16111501,"Avenida Mapocho 2352, Santiago, Chile",2026-12-26,ORD-CL-202612-003439,246751,2026-12-28,Recoleta
15.518.813-9,Cliente Nuevo 15518813,"Avenida Vitacura 843, Santiago, Chile",2026-12-26,ORD-CL-202612-003440,85582,2026-12-28,Las Condes
12.648.503-0,Cliente 12648503,"Calle Compañía De Jesús 8935, Santiago, Chile",2026-12-26,ORD-CL-202612-003441,213087,2026-12-29,Independencia
14.515.904-7,Cliente Nuevo 14515904,"Avenida Independencia 275, Santiago, Chile",2026-12-26,ORD-CL-202612-003442,145682,2026-12-29,Lo Prado
18.190.145-8,Cliente Nuevo 18190145,"Avenida Matta 7432, Santiago, Chile",2026-12-26,ORD-CL-202612-003443,243736,2026-12-30,Peñalolén
19.805.203-9,Cliente 19805203,"Calle Santo Domingo 7873, Santiago, Chile",2026-12-26,ORD-CL-202612-003444,248057,2026-12-28,Santiago
22.904.284-0,Cliente 22904284,"Avenida La Florida 934, Santiago, Chile",2026-12-26,ORD-CL-202612-003445,170299,2026-12-29,Peñalolén
5.368.866-0,Cliente Nuevo 5368866,"Avenida Pedro De Valdivia 9478, Santiago, Chile",2026-12-26,ORD-CL-202612-003446,84769,2026-12-29,Puente Alto
16.274.233-1,Cliente Nuevo 16274233,"Avenida Grecia 1105, Santiago, Chile",2026-12-26,ORD-CL-202612-003447,62190,2026-12-28,Santiago
11.850.979-9,Cliente 11850979,"Avenida Tobalaba 7248, Santiago, Chile",2026-12-26,ORD-CL-202612-003448,152548,2026-12-27,Providencia
5.510.620-3,Cliente Nuevo 5510620,"Avenida Santa Rosa 8266, Santiago, Chile",2026-12-26,ORD-CL-202612-003449,192299,2026-12-29,Lo Prado
9.680.586-0,Cliente 9680586,"Calle Huérfanos 8101, Santiago, Chile",2026-12-26,ORD-CL-202612-003450,206806,2026-12-29,San Miguel
14.772.588-5,Cliente Nuevo 14772588,"Avenida Departamental 5011, Santiago, Chile",2026-12-26,ORD-CL-202612-003451,80821,2026-12-28,Independencia
7.595.359-6,Cliente Nuevo 7595359,"Avenida Matta 5065, Santiago, Chile",2026-12-26,ORD-CL-202612-003452,77518,2026-12-30,Independencia
19.331.820-7,Cliente Nuevo 19331820,"Avenida Independencia 2414, Santiago, Chile",2026-12-26,ORD-CL-202612-003453,166726,2026-12-30,San Miguel
22.933.193-9,Cliente Nuevo 22933193,"Avenida Vicuña Mackenna 1106, Santiago, Chile",2026-12-26,ORD-CL-202612-003454,191152,2026-12-30,Santiago
17.928.987-3,Cliente Nuevo 17928987,"Calle Merced 1866, Santiago, Chile",2026-12-26,ORD-CL-202612-003455,180426,2026-12-28,Lo Prado
17.875.000-0,Cliente 17875000,"Avenida Providencia 5716, Santiago, Chile",2026-12-26,ORD-CL-202612-003456,296232,2026-12-28,Las Condes
9.689.641-2,Cliente Nuevo 9689641,"Avenida Tobalaba 2551, Santiago, Chile",2026-12-26,ORD-CL-202612-003457,211391,2026-12-29,Independencia
17.313.403-1,Cliente 17313403,"Avenida La Florida 7678, Santiago, Chile",2026-12-26,ORD-CL-202612-003458,60553,2026-12-30,Santiago
13.227.312-6,Cliente Nuevo 13227312,"Avenida Vitacura 1784, Santiago, Chile",2026-12-26,ORD-CL-202612-003459,174542,2026-12-28,Lo Prado
11.781.750-3,Cliente 11781750,"Gran Avenida José Miguel Carrera 9176, Santiago, Chile",2026-12-26,ORD-CL-202612-003460,193909,2026-12-27,Santiago
14.958.222-0,Cliente Nuevo 14958222,"Avenida Irarrázaval 9790, Santiago, Chile",2026-12-26,ORD-CL-202612-003461,132514,2026-12-28,Lo Prado
12.725.879-1,Cliente Nuevo 12725879,"Avenida Mapocho 6728, Santiago, Chile",2026-12-26,ORD-CL-202612-003462,143244,2026-12-29,Lo Prado
5.433.342-8,Cliente 5433342,"Calle Arturo Prat 4641, Santiago, Chile",2026-12-26,ORD-CL-202612-003463,222568,2026-12-27,La Reina
14.595.198-5,Cliente Nuevo 14595198,"Avenida Irarrázaval 2601, Santiago, Chile",2026-12-26,ORD-CL-202612-003464,266344,2026-12-28,La Florida
5.928.181-2,Cliente 5928181,"Avenida Kennedy 5542, Santiago, Chile",2026-12-26,ORD-CL-202612-003465,104590,2026-12-28,Santiago
9.177.486-1,Cliente 9177486,"Calle Merced 896, Santiago, Chile",2026-12-26,ORD-CL-202612-003466,216753,2026-12-28,Lo Prado
9.707.522-3,Cliente 9707522,"Avenida Matta 504, Santiago, Chile",2026-12-26,ORD-CL-202612-003467,193233,2026-12-28,Quinta Normal
22.576.576-6,Cliente 22576576,"Avenida Grecia 1144, Santiago, Chile",2026-12-26,ORD-CL-202612-003468,215545,2026-12-29,Quinta Normal
8.659.756-4,Cliente Nuevo 8659756,"Calle Teatinos 5921, Santiago, Chile",2026-12-26,ORD-CL-202612-003469,109578,2026-12-27,Santiago
8.395.310-4,Cliente Nuevo 8395310,"Gran Avenida José Miguel Carrera 1084, Santiago, Chile",2026-12-26,ORD-CL-202612-003470,90659,2026-12-28,La Florida
14.741.684-1,Cliente Nuevo 14741684,"Avenida Santa Rosa 1070, Santiago, Chile",2026-12-26,ORD-CL-202612-003471,270246,2026-12-28,La Reina
21.023.875-5,Cliente Nuevo 21023875,"Avenida Macul 5944, Santiago, Chile",2026-12-26,ORD-CL-202612-003472,82318,2026-12-28,San Miguel
8.823.280-5,Cliente Nuevo 8823280,"Calle Monjitas 2575, Santiago, Chile",2026-12-26,ORD-CL-202612-003473,268647,2026-12-29,Santiago
10.059.413-2,Cliente 10059413,"Calle Amunátegui 7156, Santiago, Chile",2026-12-26,ORD-CL-202612-003474,318572,2026-12-29,Peñalolén
15.306.485-5,Cliente Nuevo 15306485,"Calle Monjitas 3087, Santiago, Chile",2026-12-26,ORD-CL-202612-003475,178829,2026-12-29,Recoleta
14.921.076-6,Cliente Nuevo 14921076,"Calle San Antonio 4837, Santiago, Chile",2026-12-26,ORD-CL-202612-003476,128624,2026-12-29,Independencia
16.530.563-1,Cliente Nuevo 16530563,"Calle Huérfanos 4870, Santiago, Chile",2026-12-26,ORD-CL-202612-003477,128780,2026-12-28,Providencia
21.269.458-3,Cliente 21269458,"Calle Amunátegui 1984, Santiago, Chile",2026-12-26,ORD-CL-202612-003478,232944,2026-12-29,Peñalolén
11.462.126-0,Cliente 11462126,"Avenida Irarrázaval 5965, Santiago, Chile",2026-12-26,ORD-CL-202612-003479,192580,2026-12-28,Peñalolén
16.229.670-1,Cliente 16229670,"Avenida Pajaritos 9174, Santiago, Chile",2026-12-26,ORD-CL-202612-003480,116384,2026-12-28,La Florida
20.617.357-1,Cliente 20617357,"Avenida Apoquindo 8523, Santiago, Chile",2026-12-26,ORD-CL-202612-003481,324790,2026-12-27,Las Condes
8.266.929-2,Cliente Nuevo 8266929,"Avenida Macul 9355, Santiago, Chile",2026-12-26,ORD-CL-202612-003482,127446,2026-12-27,Estación Central
6.987.511-1,Cliente Nuevo 6987511,"Calle Merced 4984, Santiago, Chile",2026-12-26,ORD-CL-202612-003483,206962,2026-12-28,Santiago
18.563.792-4,Cliente Nuevo 18563792,"Calle Arturo Prat 1108, Santiago, Chile",2026-12-26,ORD-CL-202612-003484,143307,2026-12-28,Independencia
22.770.546-0,Cliente Nuevo 22770546,"Avenida Kennedy 2728, Santiago, Chile",2026-12-26,ORD-CL-202612-003485,227313,2026-12-29,Providencia
12.668.481-4,Cliente Nuevo 12668481,"Calle Compañía De Jesús 326, Santiago, Chile",2026-12-26,ORD-CL-202612-003486,53805,2026-12-31,Estación Central
9.773.767-8,Cliente 9773767,"Avenida La Florida 7492, Santiago, Chile",2026-12-26,ORD-CL-202612-003487,232739,2026-12-28,Santiago
21.455.475-7,Cliente Nuevo 21455475,"Calle Teatinos 7534, Santiago, Chile",2026-12-26,ORD-CL-202612-003488,293149,2026-12-29,Recoleta
13.950.380-9,Cliente Nuevo 13950380,"Calle Amunátegui 1682, Santiago, Chile",2026-12-26,ORD-CL-202612-003489,199759,2026-12-30,Vitacura
20.453.110-8,Cliente 20453110,"Avenida Américo Vespucio 4961, Santiago, Chile",2026-12-26,ORD-CL-202612-003490,104057,2026-12-28,La Florida
16.406.246-6,Cliente 16406246,"Calle Amunátegui 7187, Santiago, Chile",2026-12-26,ORD-CL-202612-003491,54532,2026-12-29,Las Condes
18.886.428-9,Cliente 18886428,"Avenida Apoquindo 2126, Santiago, Chile",2026-12-26,ORD-CL-202612-003492,47441,2026-12-28,Lo Prado
